,Date.Time,Time.x,timeNum,Lat,Lon,Base,Day,Dayofweek.x,Month.x,Year.x,Time.y,newTemp,Dayofweek.y,Month.y,Year.y
11425,5/9/2014 18:50,18:50:00,19,40.7641,-73.9688,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11426,5/9/2014 18:50,18:50:00,19,40.7755,-73.9908,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11427,5/9/2014 18:52,18:52:00,19,40.7531,-73.9791,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11428,5/9/2014 18:52,18:52:00,19,40.7533,-73.9777,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11429,5/9/2014 18:52,18:52:00,19,40.7443,-73.9834,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11430,5/9/2014 18:53,18:53:00,19,40.7079,-74.0085,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11431,5/9/2014 18:54,18:54:00,19,40.6792,-73.9947,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11432,5/9/2014 18:55,18:55:00,19,40.7328,-73.9976,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11433,5/9/2014 18:55,18:55:00,19,40.7619,-73.984,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11434,5/9/2014 18:55,18:55:00,19,40.7527,-73.9657,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11435,5/9/2014 18:55,18:55:00,19,40.7394,-73.9935,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11436,5/9/2014 18:56,18:56:00,19,40.77,-73.8643,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11437,5/9/2014 18:57,18:57:00,19,40.7425,-73.9869,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11438,5/9/2014 18:57,18:57:00,19,40.7258,-73.9978,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11439,5/9/2014 18:57,18:57:00,19,40.7171,-74.0025,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11440,5/9/2014 18:57,18:57:00,19,40.7228,-73.9932,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11441,5/9/2014 18:59,18:59:00,19,40.7744,-73.9635,B02512,9,Fri,May,2014,18:00:00,59.918,Fri,May,2014
11442,5/9/2014 19:00,19:00:00,20,40.7565,-73.9783,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11443,5/9/2014 19:00,19:00:00,20,40.7454,-73.9892,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11444,5/9/2014 19:01,19:01:00,20,40.7237,-74.0112,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11445,5/9/2014 19:01,19:01:00,20,40.7647,-73.9727,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11446,5/9/2014 19:01,19:01:00,20,40.6613,-73.9612,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11447,5/9/2014 19:02,19:02:00,20,41.0328,-73.531,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11448,5/9/2014 19:03,19:03:00,20,40.7154,-74.0114,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11449,5/9/2014 19:04,19:04:00,20,40.7859,-73.98,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11450,5/9/2014 19:04,19:04:00,20,40.7597,-73.9785,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11451,5/9/2014 19:04,19:04:00,20,40.7647,-73.9704,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11452,5/9/2014 19:06,19:06:00,20,40.7074,-74.0076,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11453,5/9/2014 19:06,19:06:00,20,40.7503,-73.9947,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11454,5/9/2014 19:06,19:06:00,20,40.7584,-73.9751,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11455,5/9/2014 19:06,19:06:00,20,40.7584,-73.9751,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11456,5/9/2014 19:06,19:06:00,20,40.6711,-73.9578,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11457,5/9/2014 19:07,19:07:00,20,40.7261,-74.0026,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11458,5/9/2014 19:08,19:08:00,20,40.7688,-73.9553,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11459,5/9/2014 19:08,19:08:00,20,40.7381,-73.9898,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11460,5/9/2014 19:08,19:08:00,20,40.7366,-73.9818,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11461,5/9/2014 19:08,19:08:00,20,40.7366,-73.9818,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11462,5/9/2014 19:09,19:09:00,20,40.764,-73.9762,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11463,5/9/2014 19:09,19:09:00,20,40.7485,-73.9782,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11464,5/9/2014 19:09,19:09:00,20,40.7509,-73.9714,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11465,5/9/2014 19:10,19:10:00,20,40.7531,-73.9981,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11466,5/9/2014 19:13,19:13:00,20,40.7431,-73.9913,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11467,5/9/2014 19:15,19:15:00,20,40.766,-73.9615,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11468,5/9/2014 19:15,19:15:00,20,40.7229,-73.9892,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11469,5/9/2014 19:17,19:17:00,20,40.7701,-73.9614,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11470,5/9/2014 19:17,19:17:00,20,40.7701,-73.9614,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11471,5/9/2014 19:17,19:17:00,20,40.767,-73.9856,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11472,5/9/2014 19:18,19:18:00,20,40.7641,-73.9765,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11473,5/9/2014 19:18,19:18:00,20,40.7136,-74.01,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11474,5/9/2014 19:18,19:18:00,20,40.7136,-74.01,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11475,5/9/2014 19:20,19:20:00,20,40.7365,-74.0068,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11476,5/9/2014 19:20,19:20:00,20,40.7439,-73.9931,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11477,5/9/2014 19:20,19:20:00,20,40.7741,-73.8728,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11478,5/9/2014 19:21,19:21:00,20,40.7304,-74.0015,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11479,5/9/2014 19:21,19:21:00,20,40.7846,-73.9735,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11480,5/9/2014 19:22,19:22:00,20,40.7584,-73.9689,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11481,5/9/2014 19:22,19:22:00,20,40.721,-73.9934,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11482,5/9/2014 19:22,19:22:00,20,40.7662,-73.9541,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11483,5/9/2014 19:23,19:23:00,20,40.7666,-73.9843,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11484,5/9/2014 19:23,19:23:00,20,40.7482,-73.9729,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11485,5/9/2014 19:23,19:23:00,20,40.7458,-73.9783,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11486,5/9/2014 19:23,19:23:00,20,40.7493,-73.9828,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11487,5/9/2014 19:24,19:24:00,20,40.7187,-74.0025,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11488,5/9/2014 19:24,19:24:00,20,40.7642,-73.973,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11489,5/9/2014 19:25,19:25:00,20,40.7191,-74.005,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11490,5/9/2014 19:25,19:25:00,20,40.6679,-73.9741,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11491,5/9/2014 19:26,19:26:00,20,40.7259,-74.0039,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11492,5/9/2014 19:27,19:27:00,20,40.7304,-73.9937,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11493,5/9/2014 19:28,19:28:00,20,40.7522,-73.9681,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11494,5/9/2014 19:28,19:28:00,20,40.7666,-73.954,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11495,5/9/2014 19:28,19:28:00,20,40.7356,-73.9987,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11496,5/9/2014 19:28,19:28:00,20,40.7723,-73.9567,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11497,5/9/2014 19:29,19:29:00,20,40.7531,-74.0034,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11498,5/9/2014 19:29,19:29:00,20,40.7621,-73.9857,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11499,5/9/2014 19:30,19:30:00,20,40.7366,-73.9944,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11500,5/9/2014 19:30,19:30:00,20,40.7167,-74.0118,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11501,5/9/2014 19:31,19:31:00,20,40.7025,-73.9896,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11502,5/9/2014 19:31,19:31:00,20,40.73,-73.9753,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11503,5/9/2014 19:32,19:32:00,20,40.7458,-73.9943,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11504,5/9/2014 19:32,19:32:00,20,40.7496,-73.9899,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11505,5/9/2014 19:32,19:32:00,20,40.745,-74.0071,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11506,5/9/2014 19:32,19:32:00,20,40.753,-73.9719,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11507,5/9/2014 19:33,19:33:00,20,40.7944,-73.9635,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11508,5/9/2014 19:33,19:33:00,20,40.753,-73.9718,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11509,5/9/2014 19:34,19:34:00,20,40.7184,-73.9486,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11510,5/9/2014 19:34,19:34:00,20,40.7184,-73.9938,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11511,5/9/2014 19:34,19:34:00,20,40.7261,-74.0097,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11512,5/9/2014 19:35,19:35:00,20,40.6466,-73.789,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11513,5/9/2014 19:37,19:37:00,20,40.7717,-73.9513,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11514,5/9/2014 19:38,19:38:00,20,40.7621,-73.9877,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11515,5/9/2014 19:38,19:38:00,20,40.7802,-73.9768,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11516,5/9/2014 19:39,19:39:00,20,40.8289,-74.4793,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11517,5/9/2014 19:39,19:39:00,20,40.7479,-74.0005,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11518,5/9/2014 19:39,19:39:00,20,40.7479,-74.0005,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11519,5/9/2014 19:39,19:39:00,20,40.7386,-73.9827,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11520,5/9/2014 19:41,19:41:00,20,40.7678,-73.968,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11521,5/9/2014 19:41,19:41:00,20,40.7675,-73.9809,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11522,5/9/2014 19:42,19:42:00,20,40.7601,-73.9778,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11523,5/9/2014 19:42,19:42:00,20,40.7289,-74.0025,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11524,5/9/2014 19:43,19:43:00,20,40.7609,-73.9791,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11525,5/9/2014 19:44,19:44:00,20,40.7535,-73.9769,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11526,5/9/2014 19:44,19:44:00,20,40.7487,-73.9734,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11527,5/9/2014 19:44,19:44:00,20,40.7351,-73.9936,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11528,5/9/2014 19:45,19:45:00,20,40.6833,-73.9919,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11529,5/9/2014 19:45,19:45:00,20,40.7784,-73.981,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11530,5/9/2014 19:46,19:46:00,20,40.7776,-73.9612,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11531,5/9/2014 19:47,19:47:00,20,40.7672,-73.9682,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11532,5/9/2014 19:49,19:49:00,20,40.7561,-73.9746,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11533,5/9/2014 19:50,19:50:00,20,40.7386,-73.9977,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11534,5/9/2014 19:50,19:50:00,20,40.7695,-73.9888,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11535,5/9/2014 19:51,19:51:00,20,40.7438,-73.9775,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11536,5/9/2014 19:53,19:53:00,20,40.749,-73.9804,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11537,5/9/2014 19:53,19:53:00,20,40.7663,-73.9706,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11538,5/9/2014 19:53,19:53:00,20,40.7598,-73.9366,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11539,5/9/2014 19:54,19:54:00,20,40.7355,-73.9925,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11540,5/9/2014 19:54,19:54:00,20,40.7636,-73.963,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11541,5/9/2014 19:54,19:54:00,20,40.7241,-74.0094,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11542,5/9/2014 19:55,19:55:00,20,40.7223,-74.0006,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11543,5/9/2014 19:55,19:55:00,20,40.7223,-74.0006,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11544,5/9/2014 19:56,19:56:00,20,40.7198,-73.9999,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11545,5/9/2014 19:56,19:56:00,20,40.7254,-74.0037,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11546,5/9/2014 19:56,19:56:00,20,40.7194,-73.9648,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11547,5/9/2014 19:56,19:56:00,20,40.7194,-73.9648,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11548,5/9/2014 19:56,19:56:00,20,40.7144,-74.0155,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11549,5/9/2014 19:56,19:56:00,20,40.7243,-74.0022,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11550,5/9/2014 19:59,19:59:00,20,40.7494,-74.003,B02512,9,Fri,May,2014,19:00:00,60.044,Fri,May,2014
11551,5/9/2014 20:01,20:01:00,21,40.732,-74.0045,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11552,5/9/2014 20:01,20:01:00,21,40.7595,-73.9737,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11553,5/9/2014 20:02,20:02:00,21,40.6422,-73.7885,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11554,5/9/2014 20:02,20:02:00,21,40.6808,-73.9203,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11555,5/9/2014 20:02,20:02:00,21,40.6777,-73.9684,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11556,5/9/2014 20:02,20:02:00,21,40.7569,-73.9752,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11557,5/9/2014 20:04,20:04:00,21,40.7744,-73.9619,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11558,5/9/2014 20:04,20:04:00,21,40.7239,-74.0042,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11559,5/9/2014 20:05,20:05:00,21,40.7483,-73.9925,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11560,5/9/2014 20:05,20:05:00,21,40.7207,-73.9872,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11561,5/9/2014 20:06,20:06:00,21,40.7573,-73.982,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11562,5/9/2014 20:08,20:08:00,21,40.7355,-74.0084,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11563,5/9/2014 20:09,20:09:00,21,40.7745,-73.9581,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11564,5/9/2014 20:10,20:10:00,21,40.7607,-73.9989,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11565,5/9/2014 20:10,20:10:00,21,40.7227,-73.998,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11566,5/9/2014 20:10,20:10:00,21,40.7581,-73.9801,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11567,5/9/2014 20:11,20:11:00,21,40.7502,-73.9768,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11568,5/9/2014 20:12,20:12:00,21,40.7379,-73.9964,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11569,5/9/2014 20:13,20:13:00,21,40.7815,-73.9805,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11570,5/9/2014 20:13,20:13:00,21,40.7587,-73.9717,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11571,5/9/2014 20:14,20:14:00,21,40.7357,-73.9926,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11572,5/9/2014 20:15,20:15:00,21,40.7269,-73.9784,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11573,5/9/2014 20:15,20:15:00,21,40.724,-73.8687,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11574,5/9/2014 20:15,20:15:00,21,40.7226,-74.0081,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11575,5/9/2014 20:18,20:18:00,21,40.7199,-74.0086,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11576,5/9/2014 20:20,20:20:00,21,40.7461,-73.9788,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11577,5/9/2014 20:20,20:20:00,21,40.7364,-74.0052,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11578,5/9/2014 20:20,20:20:00,21,40.7635,-73.9654,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11579,5/9/2014 20:22,20:22:00,21,40.7191,-74.0064,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11580,5/9/2014 20:22,20:22:00,21,40.7244,-73.9998,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11581,5/9/2014 20:24,20:24:00,21,40.7476,-73.9868,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11582,5/9/2014 20:24,20:24:00,21,40.7394,-74.0071,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11583,5/9/2014 20:25,20:25:00,21,40.7424,-74.0007,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11584,5/9/2014 20:26,20:26:00,21,40.7622,-73.9748,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11585,5/9/2014 20:30,20:30:00,21,40.7698,-73.9819,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11586,5/9/2014 20:32,20:32:00,21,40.7642,-73.9741,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11587,5/9/2014 20:33,20:33:00,21,40.796,-74.4206,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11588,5/9/2014 20:34,20:34:00,21,40.6415,-73.7886,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11589,5/9/2014 20:36,20:36:00,21,40.7685,-73.8625,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11590,5/9/2014 20:36,20:36:00,21,40.7407,-74.0077,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11591,5/9/2014 20:37,20:37:00,21,40.76,-73.9825,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11592,5/9/2014 20:37,20:37:00,21,40.7172,-73.9551,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11593,5/9/2014 20:37,20:37:00,21,40.7172,-73.9551,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11594,5/9/2014 20:38,20:38:00,21,40.7655,-73.98,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11595,5/9/2014 20:39,20:39:00,21,40.734,-73.9909,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11596,5/9/2014 20:39,20:39:00,21,40.7605,-73.9811,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11597,5/9/2014 20:39,20:39:00,21,40.7301,-73.9925,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11598,5/9/2014 20:40,20:40:00,21,40.7537,-73.9683,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11599,5/9/2014 20:41,20:41:00,21,40.7349,-74.0037,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11600,5/9/2014 20:42,20:42:00,21,40.7236,-74.0109,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11601,5/9/2014 20:43,20:43:00,21,40.7295,-73.9918,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11602,5/9/2014 20:45,20:45:00,21,40.7264,-73.9917,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11603,5/9/2014 20:45,20:45:00,21,40.7665,-73.9781,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11604,5/9/2014 20:48,20:48:00,21,40.7563,-73.9829,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11605,5/9/2014 20:48,20:48:00,21,40.7504,-73.9872,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11606,5/9/2014 20:49,20:49:00,21,40.7708,-73.9836,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11607,5/9/2014 20:49,20:49:00,21,40.739,-73.9967,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11608,5/9/2014 20:50,20:50:00,21,40.7219,-74.0072,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11609,5/9/2014 20:51,20:51:00,21,40.7662,-73.9659,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11610,5/9/2014 20:52,20:52:00,21,40.7187,-73.9892,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11611,5/9/2014 20:52,20:52:00,21,40.752,-73.9767,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11612,5/9/2014 20:52,20:52:00,21,40.7643,-73.9688,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11613,5/9/2014 20:54,20:54:00,21,40.7406,-74.0056,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11614,5/9/2014 20:55,20:55:00,21,40.7037,-73.9865,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11615,5/9/2014 20:56,20:56:00,21,40.6585,-73.9036,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11616,5/9/2014 20:56,20:56:00,21,40.7411,-73.7847,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11617,5/9/2014 20:56,20:56:00,21,40.72,-73.992,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11618,5/9/2014 20:57,20:57:00,21,40.7474,-74.0287,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11619,5/9/2014 20:58,20:58:00,21,40.7719,-73.9814,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11620,5/9/2014 20:59,20:59:00,21,40.7307,-74.0067,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11621,5/9/2014 20:59,20:59:00,21,40.763,-73.9703,B02512,9,Fri,May,2014,20:00:00,60.098,Fri,May,2014
11622,5/9/2014 21:00,21:00:00,22,40.7524,-73.9703,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11623,5/9/2014 21:02,21:02:00,22,40.7602,-73.9713,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11624,5/9/2014 21:05,21:05:00,22,40.7619,-73.9663,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11625,5/9/2014 21:05,21:05:00,22,40.7326,-73.9934,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11626,5/9/2014 21:05,21:05:00,22,40.7439,-73.984,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11627,5/9/2014 21:06,21:06:00,22,40.7724,-73.955,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11628,5/9/2014 21:09,21:09:00,22,40.7386,-73.9885,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11629,5/9/2014 21:10,21:10:00,22,40.7334,-74.0074,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11630,5/9/2014 21:10,21:10:00,22,40.751,-73.9869,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11631,5/9/2014 21:10,21:10:00,22,40.7658,-73.984,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
11632,5/9/2014 21:11,21:11:00,22,40.7222,-73.9933,B02512,9,Fri,May,2014,21:00:00,60.242,Fri,May,2014
